id,name,year_established,country,description,url,has_trading_incentive,trust_score,trust_score_rank,trade_vol_24h_btc,trade_vol_24h_btc_normalized,trade_vol_24h_usd,trade_vol_24h_usd_normalized,age_of_exchange,ingested_at
bitkub,Bitkub,2018.0,Thailand,,https://www.bitkub.com,False,7.0,64.0,261.93809596807125,261.93809596807125,16694687.41,16694687.41,6.0,2024-06-23 22:50:18.517587
bitazza,Bitazza,2021.0,Thailand,Bitazza is ASEAN's locally-based digital asset platform. ,https://trade.bitazza.com/gl/exchange/,False,7.0,65.0,292.68173352989703,241.92185190289013,18654140.53,15418947.29,3.0,2024-06-23 22:50:18.517587
kanga,Kanga,2018.0,Belize,,https://kanga.exchange/,False,7.0,66.0,118.44056039898584,118.44056039898584,7548837.54,7548837.54,6.0,2024-06-23 22:50:18.517587
bitcastle,bitcastle,2019.0,Lithuania,"bitcastle is all in one global platform including crypto trading, FX trading and binary option trading first launched in July 2019.  In May 2022, bitcastle renewed it's platform with a brand new user interface, new features and token listings. With offices in Singapore, Vietnam and Japan, bitcastle maximizes the strengths of the diverse team with various experiences to deliver the best financial services for its users.  Notable features of the platform include 0% trading fee for major currency pairs and High & Low binary trading option. bitcastle High & Low option allows users to see return on their investment in as little as 5 seconds, which is the fastest period in the world. bitcastle aims to be a platform that can be enjoyed by both seasoned traders as well as beginners.  CASTLE is bitcastle's native token. CASTLE can be used to reduce transaction fees on the platform by up to 60%. At selected intervals, 20% of bitcastle's profits will be used to buy back CASTLE tokens, and burn them.  The bitcastle apps is now available for both android and IOS, enabling users to access it's platform.",https://bitcastle.io/en,False,7.0,67.0,767.5127955319075,83.10945386798147,48917612.23,5297000.99,5.0,2024-06-23 22:50:18.517587
bitcointry_exchange,Bitcointry,2023.0,Turkey,"Bitcointry Exchange is a semi-DEX hybrid exchange with web3 infrastructure. As with DEX exchanges, users can connect to the application with web3 wallets and make deposits. And as in CEX exchanges, they can create limit, market and stop limit orders. They can transfer between chains with the bridge application. It can also earn rewards by staking.  Bitcointry exchange is an official company in Turkey. Users in Turkey can transfer Turkish lira to the application via bank transfer. And can buy crypto money with Turkish lira.  Bitcointry exchange has taken the best features of CEX and DEX exchanges. It has been developed to provide users with a unique experience.",https://bitcointry.com,False,7.0,68.0,62.38991338732944,62.38991338732944,3976436.10,3976436.10,1.0,2024-06-23 22:50:18.517587
korbit,Korbit,2013.0,South Korea,,https://www.korbit.co.kr/,False,7.0,69.0,45.71070019442425,45.71070019442425,2913382.45,2913382.45,11.0,2024-06-23 22:50:18.517587
okcoin-japan,OKCoin Japan,2017.0,Japan,"Our company was established as the Japanese corporation of OK Group and is operating under a structure compliant with Japanese laws and regulations as a registered cryptocurrency exchange business with the Financial Services Agency. Additionally, by utilizing the group's advanced technology, products, and the know-how accumulated over the years, we are flexibly responding to market needs and will contribute to the revitalization of Japan's WEB3.0 (crypto asset-related business).",https://www.okcoin.jp/,False,7.0,70.0,39.88527678713512,39.88527678713512,2542097.69,2542097.69,7.0,2024-06-23 22:50:18.517587
xeggex,XeggeX,2021.0,Seychelles,"Founded in 2021, XeggeX.com strives to provide its users with the best trading experience and give small and medium market cap assets a reliable trading hub. Our goal is to maintain a fast and user friendly system while also concentrating on security to keep users, data, and assets safe. Security of our users' data & assets is always our top priority and we are focused on building an easy to use digital asset trading platform for everyone to enjoy.",https://xeggex.com,False,7.0,71.0,32.556430789804814,32.556430789804814,2074991.93,2074991.93,3.0,2024-06-23 22:50:18.517587
cex,CEX.IO,2013.0,United Kingdom,,https://trade.cex.io/,False,7.0,72.0,23.354875592344115,23.354875592344115,1488528.60,1488528.60,11.0,2024-06-23 22:50:18.517587
coindcx,CoinDCX,2018.0,Singapore,"Started on April 7th, 2018, CoinDCX is a Singapore-based company that specializes in crypto-enabled financial services. Offering you the simplest yet robust trading environment to trade 200+ coins, 500+ markets, and 150+ coins on leverage at lightning speed.

With major fintech innovations going across the world, DCX is bringing a revolution with its crypto-based products. DCX is not just for the banked or unbanked, DCX aims to build an all-inclusive ecosystem by bringing trust between the trustless. DCX is focused on developing borderless financial services which ensure faster, simpler, and uninterrupted flow of capital.
Through its array of products, DCX is upgrading lives every day.
",https://www.coindcx.com,False,7.0,73.0,17.18647122233055,17.18647122233055,1095383.87,1095383.87,6.0,2024-06-23 22:50:18.517587
bitlo,Bitlo,2018.0,Turkey,,https://www.bitlo.com/,False,7.0,74.0,16.858058970885896,16.858058970885896,1074452.43,1074452.43,6.0,2024-06-23 22:50:18.517587
cryptal,Cryptal,2020.0,Georgia,"Centralized Cryptocurrency exchange, providing Spot, fast exchange and OTC desk services supporting 27 CryptoCurrencies",https://cryptal.com/en,False,7.0,75.0,13.474403528267853,13.474403528267853,858794.34,858794.34,4.0,2024-06-23 22:50:18.517587
nominex,Nominex,2019.0,Seychelles,"New trading platform for convenient trading experience with low fees and numerous instruments. 

Absolutely unique affiliate program that allows to earn from an infinite number of referral levels, compared to 2-3 levels at all other exchanges. 

A unique model for the free 2 phases distribution of the native NMX token.

Advanced Trading Instruments – using Stop, Stop Limit, Trailing Stop, Scaled and other types of orders brings some kind of trading automation without the need to develop a trading bot, which allows to easily get more profit while trading.",https://www.nominex.io,False,7.0,76.0,8.738250831860888,8.738250831860888,556934.51,556934.51,5.0,2024-06-23 22:50:18.517587
delta_spot,Delta Exchange,,Jamaica,,https://www.delta.exchange/app/spot/trade/,False,7.0,77.0,7.520269672894409,7.520269672894409,479306.19,479306.19,,2024-06-23 22:50:18.517587
nice_hash,NiceHash,,Slovenia,,https://www.nicehash.com,False,7.0,78.0,3.2269442223477043,3.2269442223477043,205670.06,205670.06,,2024-06-23 22:50:18.517587
uniswap_v3,Uniswap V3 (Ethereum),2018.0,,,https://app.uniswap.org/#/swap,False,6.0,79.0,8016.146246801084,7446.202228026753,510911004.91,474585486.09,6.0,2024-06-23 22:50:18.517587
hotcoin_global,Hotcoin,2017.0,Seychelles,"Operating out of Australia, Hotcoin Global is a digital asset trading platform. The obtained two different licenses to conduct its operations from AUSTRAC: digital currency trading and foreign currencies exchange. As of 2022, the centralized cryptocurrency exchange (CEX) had an estimated 5 million active users, with its daily transaction volume reaching billions of dollars.",https://www.hotcoin.com,False,6.0,80.0,6800.287724912244,4714.164220296259,433417970.22,300458387.98,7.0,2024-06-23 22:50:18.517587
cointr,CoinTR Pro,2022.0,Lithuania,,https://www.cointr.pro/,False,6.0,81.0,3803.4383119003965,3285.004595792653,242413053.63,209370556.31,2.0,2024-06-23 22:50:18.517587
latoken,LATOKEN,2017.0,Cayman Islands,,https://latoken.com/,False,6.0,82.0,3008.2503773697895,3008.2503773697895,191731559.78,191731559.78,7.0,2024-06-23 22:50:18.517587
fameex,FameEX,2020.0,Australia,,https://www.fameex.com,False,6.0,83.0,2529.547392132393,2529.547392132393,161221310.13,161221310.13,4.0,2024-06-23 22:50:18.517587
uniswap_v3_arbitrum,Uniswap V3 (Arbitrum One),,,,https://app.uniswap.org/#/swap,False,6.0,84.0,2405.2893031198255,2405.2893031198255,153301691.00,153301691.00,,2024-06-23 22:50:18.517587
raydium-clmm,Raydium (CLMM),,,,https://raydium.io/swap/,False,6.0,85.0,2767.287268293855,1975.2773593582212,176373718.19,125894776.57,,2024-06-23 22:50:18.517587
uniswap_v2,Uniswap V2 (Ethereum),2018.0,,,https://app.uniswap.org/#/swap?use=V2,False,6.0,86.0,1656.05846687991,1656.05846687991,105549283.84,105549283.84,6.0,2024-06-23 22:50:18.517587
coinstore,Coinstore,2020.0,Singapore,"Coinstore: A Global Cryptocurrency Exchange Revolutionizing Crypto Finance

Coinstore is a leading global cryptocurrency exchange that brings together a team of seasoned financial professionals and blockchain experts. With a strong presence in 175 countries and a user base of 3.3 million registered traders, Coinstore offers seamless and rapid trading services, along with derivatives, OTC, and NFT solutions.

What sets Coinstore apart is its exceptional trading speed, operating at millisecond-level precision. The platform boasts a robust server architecture, ensuring smooth and efficient transactions for users worldwide. Security is a top priority, with Coinstore implementing bank-level measures to safeguard user assets. A comprehensive risk control system and real-time reconciliation further enhance the peace of mind for traders.

Coinstore's dedication to excellence has been recognized within the industry. It has been crowned the best exchange in Asia by Crypto 306, while also earning the esteemed title of best rising star from Crypto Expo. This recognition highlights Coinstore's commitment to revolutionize the world of crypto finance.

Discover the future of cryptocurrency trading and financial innovation with Coinstore.com. Join our ever-growing community and experience the cutting-edge solutions that are reshaping the crypto landscape.

",https://www.coinstore.com/#/,False,6.0,87.0,2948.8231665042736,1165.5701657340594,187943952.23,74287894.25,4.0,2024-06-23 22:50:18.517587
uniswap-v3-base,Uniswap V3 (Base),,,,https://app.uniswap.org/#/swap,False,6.0,88.0,1104.7794234110359,1104.7794234110359,70413381.70,70413381.70,,2024-06-23 22:50:18.517587
bitci,Bitci TR,2018.0,Turkey,,https://www.bitci.com.tr/en,False,6.0,89.0,991.4105171065623,991.4105171065623,63187787.25,63187787.25,6.0,2024-06-23 22:50:18.517587
probit,ProBit Global,2017.0,Seychelles,,https://www.probit.com/,False,6.0,90.0,6636.304042299271,845.549883801383,422966430.85,53891324.78,7.0,2024-06-23 22:50:18.517587
c_patex,C-Patex,,Argentina,,https://c-patex.com/,False,6.0,91.0,701.7359819051759,701.7359819051759,44725311.22,44725311.22,,2024-06-23 22:50:18.517587
uniswap_v3_polygon_pos,Uniswap V3 (Polygon),2021.0,,,https://app.uniswap.org/#/swap,False,6.0,92.0,527.8483227921104,527.8483227921104,33642539.54,33642539.54,3.0,2024-06-23 22:50:18.517587
paribu,Paribu,,Turkey,,https://www.paribu.com/,False,6.0,93.0,943.5203345494073,526.9990052256371,60135494.97,33588408.08,,2024-06-23 22:50:18.517587
bit2me,Bit2Me,2014.0,Spain,,https://bit2me.com/,False,6.0,94.0,1526.5204400438602,319.7658242781834,97293146.61,20380351.55,10.0,2024-06-23 22:50:18.517587
uniswap_v3_optimism,Uniswap V3 (Optimism),,,,https://app.uniswap.org/#/swap,False,6.0,95.0,320.8993004329578,320.8993004329578,20452593.93,20452593.93,,2024-06-23 22:50:18.517587
ston_fi,STON.fi,,,,https://ston.fi/,False,6.0,96.0,274.05669243144445,274.05669243144445,17467069.07,17467069.07,,2024-06-23 22:50:18.517587
cetus,Cetus,,,,https://app.cetus.zone/swap/?,False,6.0,97.0,263.042428048016,263.042428048016,16765072.28,16765072.28,,2024-06-23 22:50:18.517587
uniswap-v2-base,Uniswap V2 (Base),,,,https://app.uniswap.org/swap,False,6.0,98.0,210.20783907537842,210.20783907537842,13397647.07,13397647.07,,2024-06-23 22:50:18.517587
coinone,Coinone,2016.0,South Korea,,https://coinone.co.kr/,False,6.0,99.0,179.88389874579377,179.88389874579377,11464943.46,11464943.46,8.0,2024-06-23 22:50:18.517587
dedust,DeDust,2022.0,,,https://dedust.io/,False,6.0,100.0,143.03977800944423,143.03977800944423,9116674.58,9116674.58,2.0,2024-06-23 22:50:18.517587
osmosis,Osmosis,2021.0,,Osmosis is an automated market maker (AMM) protocol built for liquidity providers. It is built based on the Cosmos SDK and is the first dex for IBC tokens.,https://app.osmosis.zone/,False,6.0,101.0,139.20556475804833,139.20556475804833,8872300.08,8872300.08,3.0,2024-06-23 22:50:18.517587
novadax,NovaDAX,2018.0,Brazil,,https://www.novadax.com.br/,False,6.0,102.0,122.17886905145636,122.17886905145636,7787099.54,7787099.54,6.0,2024-06-23 22:50:18.517587
traderjoe-v2-1-arbitrum,Trader Joe V2.1 (Arbitrum),,,,https://traderjoexyz.com/arbitrum/trade,False,6.0,103.0,121.67346638846924,121.67346638846924,7754887.58,7754887.58,,2024-06-23 22:50:18.517587
syncswap,SyncSwap,,,,https://syncswap.xyz/swap,False,6.0,104.0,116.73204669196484,116.73204669196484,7439945.01,7439945.01,,2024-06-23 22:50:18.517587
gmo_japan,GMO Japan,,Japan,,https://coin.z.com/jp/,False,6.0,105.0,81.4999575107089,81.4999575107089,5194419.35,5194419.35,,2024-06-23 22:50:18.517587
itbit,itBit,2013.0,United States,,https://www.itbit.com/,False,6.0,106.0,112.80514013982429,78.93778189854989,7189662.68,5031118.47,11.0,2024-06-23 22:50:18.517587
tokenize,Tokenize,2018.0,Singapore,,https://tokenize.exchange/,False,6.0,107.0,1487.5407713658128,77.15801188135083,94808768.07,4917684.41,6.0,2024-06-23 22:50:18.517587
uniswap_v3_celo,Uniswap V3 (Celo),,,,https://app.uniswap.org/#/swap,False,5.0,108.0,72.91942167222513,72.91942167222513,4647536.84,4647536.84,,2024-06-23 22:50:18.517587
