id,name,year_established,country,description,url,has_trading_incentive,trust_score,trust_score_rank,trade_vol_24h_btc,trade_vol_24h_btc_normalized,trade_vol_24h_usd_normalized,trade_vol_24h_usd,age_of_exchange,ingested_at
fastex,Fastex,,Lithuania,,https://exchange.fastex.com/,False,7.0,63.0,2462.495609521828,2462.495609521828,164819337.51,164819337.51,,2024-06-14 08:34:58.428855
c_patex,C-Patex,,Argentina,,https://c-patex.com/,False,7.0,64.0,1458.816141361716,1458.816141361716,97641233.97,97641233.97,,2024-06-14 08:34:58.428855
bydfi,BYDFi,2020.0,,,https://www.bydfi.com/en,False,7.0,65.0,1429.7070276649638,1429.7070276649638,95692907.73,95692907.73,4.0,2024-06-14 08:34:58.428855
bitflyer,bitFlyer,2014.0,Japan,,https://bitflyer.com/en-eu/,False,7.0,66.0,1377.6878647420683,1377.6878647420683,92211169.96,92211169.96,10.0,2024-06-14 08:34:58.428855
btcturk,BtcTurk | Kripto,2013.0,Turkey,,https://kripto.btcturk.com/en,False,7.0,67.0,1632.902017034609,1316.6451581352283,88125469.89,109293120.21,11.0,2024-06-14 08:34:58.428855
paribu,Paribu,,Turkey,,https://www.paribu.com/,False,7.0,68.0,1211.5600682828317,1211.5600682828317,81091932.53,81091932.53,,2024-06-14 08:34:58.428855
dextrade,Dex-Trade,2019.0,Belize,"Dex-Trade is a centralized cryptocurrency exchange founded in 2017 and registered in Belize. This is a modern space for safe and comfortable trading with minimal commissions.

Dex-Trade is a universal exchange for both beginners and professional traders. The minimum spread and high liquidity in order books allow you to trade efficiently with orders of any volume.
Along with global opportunities, the exchange also provides a demo trading mode for risk-free testing of your trading strategies. Our dedicated support team is online 24/7 to assist you with any questions.

You can learn more about Dex-Trade on the website.
https://dex-trade.com/info/about

If you are looking for listing and promotion options with Dex-Trade please visit our listing page and a personal manager will help you to utilize our proven tools and intelligent market-making system to engage with the vast exchange community in the best possible way. https://dex-trade.com/listing",https://dex-trade.com/,False,7.0,69.0,831.8833763580022,831.8833763580022,55679476.73,55679476.73,5.0,2024-06-14 08:34:58.428855
coinex,CoinEx,2017.0,Samoa,,https://www.coinex.com/,False,7.0,70.0,779.912055554067,779.912055554067,52200941.12,52200941.12,7.0,2024-06-14 08:34:58.428855
bitdelta,BitDelta,2023.0,Vanuatu,"BitDelta is a global trading platform servicing in 120+ countries with a mission to revolutionize the financial landscape by empowering young individuals and ambitious investors to ignite their trading journey. The platform offers a comprehensive trading experience through a range of innovative features, like Spot Trading, Card Crypto Purchases, Token Launchpad Services and more. Along with these features, BitDelta users are able to diversify their portfolios into a variety of assets, all while using a highly secure asset custodian. With a steadfast commitment to making trading accessible for all, BitDelta aims to create a sophisticated and engaging trading experience where every trade counts.",https://bitdelta.com/,False,7.0,71.0,726.2370277688663,726.2370277688663,48608373.28,48608373.28,1.0,2024-06-14 08:34:58.428855
cryptology,Cryptology,2018.0,Lithuania,,https://cryptology.com/,False,7.0,72.0,698.5351887057635,698.5351887057635,46754238.50,46754238.50,6.0,2024-06-14 08:34:58.428855
bitkub,Bitkub,2018.0,Thailand,,https://www.bitkub.com,False,7.0,73.0,416.7483081544619,416.7483081544619,27893726.91,27893726.91,6.0,2024-06-14 08:34:58.428855
bitazza,Bitazza,2021.0,Thailand,Bitazza is ASEAN's locally-based digital asset platform. ,https://trade.bitazza.com/gl/exchange/,False,7.0,74.0,336.70023242180525,336.70023242180525,22535962.72,22535962.72,3.0,2024-06-14 08:34:58.428855
independent_reserve,Independent Reserve,2013.0,Australia,,https://www.independentreserve.com/,False,7.0,75.0,269.39780207852726,269.39780207852726,18031287.89,18031287.89,11.0,2024-06-14 08:34:58.428855
okcoin-japan,OKCoin Japan,2017.0,Japan,"Our company was established as the Japanese corporation of OK Group and is operating under a structure compliant with Japanese laws and regulations as a registered cryptocurrency exchange business with the Financial Services Agency. Additionally, by utilizing the group's advanced technology, products, and the know-how accumulated over the years, we are flexibly responding to market needs and will contribute to the revitalization of Japan's WEB3.0 (crypto asset-related business).",https://www.okcoin.jp/,False,7.0,76.0,349.88195357060124,257.13092069469525,17210243.07,23418239.44,7.0,2024-06-14 08:34:58.428855
kanga,Kanga,2018.0,Belize,,https://kanga.exchange/,False,7.0,77.0,140.60109705956253,140.60109705956253,9410688.73,9410688.73,6.0,2024-06-14 08:34:58.428855
cex,CEX.IO,2013.0,United Kingdom,,https://trade.cex.io/,False,7.0,78.0,95.8583765538135,95.8583765538135,6415976.56,6415976.56,11.0,2024-06-14 08:34:58.428855
xeggex,XeggeX,2021.0,Seychelles,"Founded in 2021, XeggeX.com strives to provide its users with the best trading experience and give small and medium market cap assets a reliable trading hub. Our goal is to maintain a fast and user friendly system while also concentrating on security to keep users, data, and assets safe. Security of our users' data & assets is always our top priority and we are focused on building an easy to use digital asset trading platform for everyone to enjoy.",https://xeggex.com,False,6.0,79.0,74.19517259484111,74.19517259484111,4966018.68,4966018.68,3.0,2024-06-14 08:34:58.428855
korbit,Korbit,2013.0,South Korea,,https://www.korbit.co.kr/,False,7.0,80.0,72.96780981065038,72.96780981065038,4883869.04,4883869.04,11.0,2024-06-14 08:34:58.428855
btcmarkets,BTCMarkets,,Australia,,https://www.btcmarkets.net/,False,7.0,81.0,62.6376564134183,62.6376564134183,4192452.97,4192452.97,,2024-06-14 08:34:58.428855
nominex,Nominex,2019.0,Seychelles,"New trading platform for convenient trading experience with low fees and numerous instruments. 

Absolutely unique affiliate program that allows to earn from an infinite number of referral levels, compared to 2-3 levels at all other exchanges. 

A unique model for the free 2 phases distribution of the native NMX token.

Advanced Trading Instruments – using Stop, Stop Limit, Trailing Stop, Scaled and other types of orders brings some kind of trading automation without the need to develop a trading bot, which allows to easily get more profit while trading.",https://www.nominex.io,False,7.0,82.0,55.04402476071756,55.04402476071756,3684197.31,3684197.31,5.0,2024-06-14 08:34:58.428855
foxbit,Foxbit,2014.0,Brazil,,https://foxbit.com.br/,False,7.0,83.0,45.45472870822425,45.45472870822425,3042368.17,3042368.17,10.0,2024-06-14 08:34:58.428855
coin_metro,Coinmetro,2018.0,Estonia,,https://coinmetro.com/,False,7.0,84.0,29.9279667536831,29.9279667536831,2003133.58,2003133.58,6.0,2024-06-14 08:34:58.428855
coindcx,CoinDCX,2018.0,Singapore,"Started on April 7th, 2018, CoinDCX is a Singapore-based company that specializes in crypto-enabled financial services. Offering you the simplest yet robust trading environment to trade 200+ coins, 500+ markets, and 150+ coins on leverage at lightning speed.

With major fintech innovations going across the world, DCX is bringing a revolution with its crypto-based products. DCX is not just for the banked or unbanked, DCX aims to build an all-inclusive ecosystem by bringing trust between the trustless. DCX is focused on developing borderless financial services which ensure faster, simpler, and uninterrupted flow of capital.
Through its array of products, DCX is upgrading lives every day.
",https://www.coindcx.com,False,7.0,85.0,27.83167536901339,27.83167536901339,1862824.96,1862824.96,6.0,2024-06-14 08:34:58.428855
delta_spot,Delta Exchange,,Jamaica,,https://www.delta.exchange/app/spot/trade/,False,7.0,86.0,5.279937835650217,5.279937835650217,353395.90,353395.90,,2024-06-14 08:34:58.428855
bitmex_spot,BitMEX,,Seychelles,,https://www.bitmex.com/spot/,False,7.0,87.0,4.3147482411528495,4.3147482411528495,288794.00,288794.00,,2024-06-14 08:34:58.428855
uniswap_v3,Uniswap V3 (Ethereum),2018.0,,,https://app.uniswap.org/#/swap,False,6.0,88.0,12986.625951150474,12986.625951150474,869218640.44,869218640.44,6.0,2024-06-14 08:34:58.428855
weex,WEEX,2018.0,Singapore,"WEEX is a prominent centralized cryptocurrency exchange that was established in 2018 with a $100 million investment from Singapore's leading blockchain investment firm. It aims to provide comprehensive and trustworthy services in the cryptocurrency trading field. With low trading fees and user-friendly access, WEEX facilitates the trading of various cryptocurrencies and futures. In addition to spot trading, it also offers options for futures trading and OTC trading, catering to different investment preferences.To prioritize the safety of user funds, WEEX has established a 1000 BTC user protection fund, with the address publicly disclosed to ensure transparency and accountability.  WEEX takes pride in its team members who possess extensive experience in the blockchain industry, coming from reputable institutions such as Wall Street, Silicon Valley, Citibank, Google, and other top-tier financial companies. The management team is globally distributed across Singapore, Taiwan, Dubai, and other locations. Moreover, WEEX holds MSB financial licenses in the U.S. and Canada, an SVGFSA license, as well as the AUSTRAC license in Australia, further bolstering its credibility and compliance with regulatory requirements.  Adhering to a """"customer-first, partner-first"""" business philosophy, WEEX Exchange strives to deliver highly secure and all-encompassing cryptocurrency services. By fostering """"win-win cooperation,"""" WEEX creates abundant business opportunities for its global partners.",http://www.weex.com/,False,6.0,89.0,10592.073579925747,9844.684430110401,658922744.68,708946868.20,6.0,2024-06-14 08:34:58.428855
cointr,CoinTR Pro,2022.0,Lithuania,,https://www.cointr.pro/,False,6.0,90.0,7260.740246820906,6345.855127036556,424739696.57,485974631.87,2.0,2024-06-14 08:34:58.428855
uniswap_v3_arbitrum,Uniswap V3 (Arbitrum One),,,,https://app.uniswap.org/#/swap,False,6.0,91.0,4198.225443723861,4198.225443723861,280994911.70,280994911.70,,2024-06-14 08:34:58.428855
pancakeswap-v3-bsc,Pancakeswap V3 (BSC),,,,https://pancakeswap.finance/swap,False,6.0,92.0,4157.171102233304,4157.171102233304,278247069.50,278247069.50,,2024-06-14 08:34:58.428855
toobit,Toobit,2022.0,Cayman Islands,,https://www.toobit.com/,False,6.0,93.0,13394.876903957738,4030.1956851527657,269748372.47,896543623.81,2.0,2024-06-14 08:34:58.428855
raydium-clmm,Raydium (CLMM),,,,https://raydium.io/swap/,False,6.0,94.0,3563.7427471655487,3563.7427471655487,238527823.72,238527823.72,,2024-06-14 08:34:58.428855
uniswap_v2,Uniswap V2 (Ethereum),2018.0,,,https://app.uniswap.org/#/swap?use=V2,False,6.0,95.0,2710.01398220232,2710.01398220232,181386195.15,181386195.15,6.0,2024-06-14 08:34:58.428855
uniswap-v3-base,Uniswap V3 (Base),,,,https://app.uniswap.org/#/swap,False,6.0,96.0,2439.257865670384,2439.257865670384,163263992.79,163263992.79,,2024-06-14 08:34:58.428855
probit,ProBit Global,2017.0,Seychelles,,https://www.probit.com/,False,6.0,97.0,10659.586809921855,1869.6459125581414,125138822.38,713465652.23,7.0,2024-06-14 08:34:58.428855
uniswap_v3_polygon_pos,Uniswap V3 (Polygon),2021.0,,,https://app.uniswap.org/#/swap,False,6.0,98.0,1133.1419819611679,1133.1419819611679,75843266.50,75843266.50,3.0,2024-06-14 08:34:58.428855
